type,fold,rna_idx,drug_idx,label,split
rna,1,246,34,1,train
rna,1,246,65,1,train
rna,1,246,116,1,train
rna,1,250,0,1,train
rna,1,250,9,1,train
rna,1,251,0,1,train
rna,1,251,13,1,train
rna,1,251,16,1,train
rna,1,251,51,1,train
rna,1,251,52,1,train
rna,1,252,0,1,train
rna,1,252,1,1,train
rna,1,252,3,1,train
rna,1,252,5,1,train
rna,1,252,13,1,train
rna,1,252,29,1,train
rna,1,252,31,1,train
rna,1,252,48,1,train
rna,1,252,52,1,train
rna,1,253,0,1,train
rna,1,253,1,1,train
rna,1,253,5,1,train
rna,1,253,18,1,train
rna,1,253,52,1,train
rna,1,254,0,1,train
rna,1,254,5,1,train
rna,1,254,6,1,train
rna,1,254,7,1,train
rna,1,254,13,1,train
rna,1,254,16,1,train
rna,1,254,29,1,train
rna,1,254,38,1,train
rna,1,254,51,1,train
rna,1,254,52,1,train
rna,1,255,5,1,train
rna,1,255,29,1,train
rna,1,256,0,1,train
rna,1,256,5,1,train
rna,1,256,13,1,train
rna,1,256,14,1,train
rna,1,256,16,1,train
rna,1,256,18,1,train
rna,1,256,19,1,train
rna,1,256,31,1,train
rna,1,256,52,1,train
rna,1,256,57,1,train
rna,1,256,84,1,train
rna,1,257,13,1,train
rna,1,257,18,1,train
rna,1,258,0,1,train
rna,1,258,5,1,train
rna,1,258,10,1,train
rna,1,258,16,1,train
rna,1,258,17,1,train
rna,1,258,18,1,train
rna,1,258,39,1,train
rna,1,258,46,1,train
rna,1,258,50,1,train
rna,1,258,52,1,train
rna,1,258,58,1,train
rna,1,258,95,1,train
rna,1,258,117,1,train
rna,1,260,0,1,train
rna,1,260,5,1,train
rna,1,260,14,1,train
rna,1,260,84,1,train
rna,1,262,1,1,train
rna,1,262,26,1,train
rna,1,262,52,1,train
rna,1,263,0,1,train
rna,1,263,5,1,train
rna,1,263,10,1,train
rna,1,263,18,1,train
rna,1,263,38,1,train
rna,1,263,49,1,train
rna,1,263,52,1,train
rna,1,263,75,1,train
rna,1,264,5,1,train
rna,1,264,19,1,train
rna,1,265,5,1,train
rna,1,265,6,1,train
rna,1,265,29,1,train
rna,1,266,0,1,train
rna,1,266,5,1,train
rna,1,266,10,1,train
rna,1,266,13,1,train
rna,1,266,16,1,train
rna,1,266,17,1,train
rna,1,266,19,1,train
rna,1,266,39,1,train
rna,1,266,57,1,train
rna,1,266,75,1,train
rna,1,266,91,1,train
rna,1,267,5,1,train
rna,1,267,29,1,train
rna,1,268,0,1,train
rna,1,268,1,1,train
rna,1,268,3,1,train
rna,1,268,5,1,train
rna,1,268,10,1,train
rna,1,268,13,1,train
rna,1,268,19,1,train
rna,1,268,57,1,train
rna,1,268,82,1,train
rna,1,268,118,1,train
rna,1,269,1,1,train
rna,1,269,52,1,train
rna,1,270,5,1,train
rna,1,270,18,1,train
rna,1,270,49,1,train
rna,1,270,52,1,train
rna,1,270,65,1,train
rna,1,271,0,1,train
rna,1,271,1,1,train
rna,1,271,5,1,train
rna,1,271,10,1,train
rna,1,271,13,1,train
rna,1,271,19,1,train
rna,1,271,29,1,train
rna,1,271,38,1,train
rna,1,271,51,1,train
rna,1,271,52,1,train
rna,1,271,57,1,train
rna,1,273,0,1,train
rna,1,273,1,1,train
rna,1,273,3,1,train
rna,1,273,5,1,train
rna,1,273,10,1,train
rna,1,273,16,1,train
rna,1,273,17,1,train
rna,1,274,1,1,train
rna,1,274,5,1,train
rna,1,274,16,1,train
rna,1,274,29,1,train
rna,1,274,52,1,train
rna,1,275,5,1,train
rna,1,275,29,1,train
rna,1,276,0,1,train
rna,1,276,5,1,train
rna,1,279,1,1,train
rna,1,279,51,1,train
rna,1,279,52,1,train
rna,1,282,0,1,train
rna,1,282,3,1,train
rna,1,282,5,1,train
rna,1,282,6,1,train
rna,1,282,10,1,train
rna,1,282,13,1,train
rna,1,282,14,1,train
rna,1,282,50,1,train
rna,1,282,52,1,train
rna,1,282,66,1,train
rna,1,282,84,1,train
rna,1,283,5,1,train
rna,1,283,29,1,train
rna,1,283,66,1,train
rna,1,283,75,1,train
rna,1,284,3,1,train
rna,1,284,5,1,train
rna,1,284,6,1,train
rna,1,284,10,1,train
rna,1,284,13,1,train
rna,1,284,32,1,train
rna,1,284,51,1,train
rna,1,284,82,1,train
rna,1,285,0,1,train
rna,1,285,13,1,train
rna,1,285,16,1,train
rna,1,285,19,1,train
rna,1,285,52,1,train
rna,1,285,66,1,train
rna,1,285,92,1,train
rna,1,286,5,1,train
rna,1,286,29,1,train
rna,1,287,0,1,train
rna,1,287,5,1,train
rna,1,287,13,1,train
rna,1,287,16,1,train
rna,1,287,29,1,train
rna,1,287,51,1,train
rna,1,287,57,1,train
rna,1,288,5,1,train
rna,1,288,29,1,train
rna,1,289,0,1,train
rna,1,289,5,1,train
rna,1,289,6,1,train
rna,1,289,9,1,train
rna,1,289,13,1,train
rna,1,289,16,1,train
rna,1,289,19,1,train
rna,1,289,29,1,train
rna,1,289,52,1,train
rna,1,289,75,1,train
rna,1,291,1,1,train
rna,1,291,52,1,train
rna,1,292,2,1,train
rna,1,292,10,1,train
rna,1,293,1,1,train
rna,1,293,52,1,train
rna,1,294,1,1,train
rna,1,294,52,1,train
rna,1,295,1,1,train
rna,1,295,52,1,train
rna,1,296,1,1,train
rna,1,296,52,1,train
rna,1,297,1,1,train
rna,1,297,52,1,train
rna,1,299,1,1,train
rna,1,299,52,1,train
rna,1,301,1,1,train
rna,1,301,52,1,train
rna,1,302,1,1,train
rna,1,302,5,1,train
rna,1,302,52,1,train
rna,1,303,1,1,train
rna,1,303,52,1,train
rna,1,304,1,1,train
rna,1,304,52,1,train
rna,1,305,1,1,train
rna,1,305,52,1,train
rna,1,306,10,1,train
rna,1,306,26,1,train
rna,1,307,1,1,train
rna,1,307,5,1,train
rna,1,307,10,1,train
rna,1,307,29,1,train
rna,1,307,57,1,train
rna,1,307,71,1,train
rna,1,308,5,1,train
rna,1,308,19,1,train
rna,1,308,27,1,train
rna,1,308,29,1,train
rna,1,309,1,1,train
rna,1,309,52,1,train
rna,1,311,1,1,train
rna,1,311,13,1,train
rna,1,312,0,1,train
rna,1,312,5,1,train
rna,1,312,13,1,train
rna,1,312,16,1,train
rna,1,313,1,1,train
rna,1,313,3,1,train
rna,1,313,7,1,train
rna,1,313,13,1,train
rna,1,313,52,1,train
rna,1,313,57,1,train
rna,1,314,1,1,train
rna,1,314,3,1,train
rna,1,314,5,1,train
rna,1,314,20,1,train
rna,1,314,51,1,train
rna,1,314,52,1,train
rna,1,314,66,1,train
rna,1,315,1,1,train
rna,1,315,5,1,train
rna,1,315,7,1,train
rna,1,315,10,1,train
rna,1,315,19,1,train
rna,1,315,29,1,train
rna,1,315,52,1,train
rna,1,316,0,1,train
rna,1,316,5,1,train
rna,1,316,7,1,train
rna,1,316,29,1,train
rna,1,316,50,1,train
rna,1,316,51,1,train
rna,1,316,57,1,train
rna,1,317,0,1,train
rna,1,317,3,1,train
rna,1,317,5,1,train
rna,1,317,17,1,train
rna,1,317,18,1,train
rna,1,317,19,1,train
rna,1,317,50,1,train
rna,1,317,53,1,train
rna,1,317,54,1,train
rna,1,317,55,1,train
rna,1,317,57,1,train
rna,1,317,71,1,train
rna,1,317,119,1,train
rna,1,318,1,1,train
rna,1,318,5,1,train
rna,1,318,13,1,train
rna,1,318,52,1,train
rna,1,318,56,1,train
rna,1,319,0,1,train
rna,1,319,1,1,train
rna,1,319,5,1,train
rna,1,319,7,1,train
rna,1,319,16,1,train
rna,1,319,29,1,train
rna,1,319,38,1,train
rna,1,319,52,1,train
rna,1,319,57,1,train
rna,1,320,0,1,train
rna,1,320,5,1,train
rna,1,320,29,1,train
rna,1,321,1,1,train
rna,1,321,5,1,train
rna,1,321,29,1,train
rna,1,321,52,1,train
rna,1,322,5,1,train
rna,1,322,26,1,train
rna,1,322,29,1,train
rna,1,322,31,1,train
rna,1,323,0,1,train
rna,1,323,16,1,train
rna,1,323,50,1,train
rna,1,324,5,1,train
rna,1,324,7,1,train
rna,1,324,10,1,train
rna,1,324,13,1,train
rna,1,324,16,1,train
rna,1,325,5,1,train
rna,1,325,7,1,train
rna,1,325,29,1,train
rna,1,325,34,1,train
rna,1,326,1,1,train
rna,1,326,10,1,train
rna,1,326,52,1,train
rna,1,328,0,1,train
rna,1,328,5,1,train
rna,1,328,14,1,train
rna,1,328,19,1,train
rna,1,328,27,1,train
rna,1,330,0,1,train
rna,1,330,1,1,train
rna,1,330,3,1,train
rna,1,330,5,1,train
rna,1,330,10,1,train
rna,1,333,1,1,train
rna,1,333,52,1,train
rna,1,334,0,1,train
rna,1,334,1,1,train
rna,1,334,3,1,train
rna,1,334,5,1,train
rna,1,334,52,1,train
rna,1,334,75,1,train
rna,1,335,0,1,train
rna,1,335,1,1,train
rna,1,335,52,1,train
rna,1,337,0,1,train
rna,1,337,52,1,train
rna,1,337,66,1,train
rna,1,339,0,1,train
rna,1,339,1,1,train
rna,1,339,3,1,train
rna,1,339,7,1,train
rna,1,339,27,1,train
rna,1,339,52,1,train
rna,1,339,56,1,train
rna,1,339,57,1,train
rna,1,342,1,1,train
rna,1,342,52,1,train
rna,1,343,5,1,train
rna,1,343,10,1,train
rna,1,343,29,1,train
rna,1,344,1,1,train
rna,1,344,52,1,train
rna,1,345,1,1,train
rna,1,345,52,1,train
rna,1,347,1,1,train
rna,1,347,5,1,train
rna,1,347,29,1,train
rna,1,348,0,1,train
rna,1,348,1,1,train
rna,1,348,5,1,train
rna,1,348,29,1,train
rna,1,348,52,1,train
rna,1,349,0,1,train
rna,1,349,1,1,train
rna,1,349,16,1,train
rna,1,349,52,1,train
rna,1,349,56,1,train
rna,1,350,0,1,train
rna,1,350,1,1,train
rna,1,350,13,1,train
rna,1,350,52,1,train
rna,1,350,56,1,train
rna,1,351,0,1,train
rna,1,351,1,1,train
rna,1,351,5,1,train
rna,1,351,10,1,train
rna,1,351,29,1,train
rna,1,351,56,1,train
rna,1,351,82,1,train
rna,1,352,0,1,train
rna,1,352,5,1,train
rna,1,352,29,1,train
rna,1,355,0,1,train
rna,1,355,1,1,train
rna,1,355,7,1,train
rna,1,355,34,1,train
rna,1,356,0,1,train
rna,1,356,5,1,train
rna,1,356,6,1,train
rna,1,356,7,1,train
rna,1,356,8,1,train
rna,1,356,10,1,train
rna,1,356,13,1,train
rna,1,356,16,1,train
rna,1,356,27,1,train
rna,1,356,31,1,train
rna,1,356,38,1,train
rna,1,356,48,1,train
rna,1,356,64,1,train
rna,1,357,0,1,train
rna,1,357,5,1,train
rna,1,357,29,1,train
rna,1,358,0,1,train
rna,1,358,10,1,train
rna,1,359,0,1,train
rna,1,359,1,1,train
rna,1,359,5,1,train
rna,1,359,27,1,train
rna,1,359,48,1,train
rna,1,359,52,1,train
rna,1,360,5,1,train
rna,1,360,18,1,train
rna,1,361,0,1,train
rna,1,361,1,1,train
rna,1,361,52,1,train
rna,1,362,1,1,train
rna,1,362,52,1,train
rna,1,363,1,1,train
rna,1,363,52,1,train
rna,1,364,1,1,train
rna,1,364,52,1,train
rna,1,365,1,1,train
rna,1,365,52,1,train
rna,1,366,1,1,train
rna,1,366,52,1,train
rna,1,368,0,1,train
rna,1,368,5,1,train
rna,1,368,13,1,train
rna,1,368,27,1,train
rna,1,369,0,1,train
rna,1,369,13,1,train
rna,1,369,18,1,train
rna,1,369,53,1,train
rna,1,369,54,1,train
rna,1,369,55,1,train
rna,1,370,1,1,train
rna,1,370,52,1,train
rna,1,371,1,1,train
rna,1,371,52,1,train
rna,1,372,1,1,train
rna,1,372,52,1,train
rna,1,373,50,1,train
rna,1,373,57,1,train
rna,1,374,5,1,train
rna,1,374,29,1,train
rna,1,375,0,1,train
rna,1,375,10,1,train
rna,1,376,5,1,train
rna,1,376,13,1,train
rna,1,376,29,1,train
rna,1,377,0,1,train
rna,1,377,1,1,train
rna,1,377,13,1,train
rna,1,377,52,1,train
rna,1,378,1,1,train
rna,1,378,5,1,train
rna,1,378,52,1,train
rna,1,379,0,1,train
rna,1,379,1,1,train
rna,1,379,6,1,train
rna,1,379,7,1,train
rna,1,379,13,1,train
rna,1,379,52,1,train
rna,1,379,57,1,train
rna,1,380,1,1,train
rna,1,380,5,1,train
rna,1,380,16,1,train
rna,1,380,19,1,train
rna,1,380,52,1,train
rna,1,381,0,1,train
rna,1,381,1,1,train
rna,1,381,18,1,train
rna,1,381,52,1,train
rna,1,382,1,1,train
rna,1,382,5,1,train
rna,1,382,7,1,train
rna,1,382,13,1,train
rna,1,382,18,1,train
rna,1,382,29,1,train
rna,1,382,50,1,train
rna,1,382,52,1,train
rna,1,384,1,1,train
rna,1,384,52,1,train
rna,1,385,1,1,train
rna,1,385,52,1,train
rna,1,386,1,1,train
rna,1,386,52,1,train
rna,1,387,1,1,train
rna,1,387,52,1,train
rna,1,388,0,1,train
rna,1,388,1,1,train
rna,1,388,5,1,train
rna,1,388,16,1,train
rna,1,388,52,1,train
rna,1,389,1,1,train
rna,1,389,52,1,train
rna,1,390,1,1,train
rna,1,390,10,1,train
rna,1,390,52,1,train
rna,1,391,0,1,train
rna,1,391,1,1,train
rna,1,391,5,1,train
rna,1,391,7,1,train
rna,1,391,13,1,train
rna,1,391,16,1,train
rna,1,391,18,1,train
rna,1,391,29,1,train
rna,1,391,52,1,train
rna,1,391,56,1,train
rna,1,392,5,1,train
rna,1,392,16,1,train
rna,1,392,29,1,train
rna,1,393,10,1,train
rna,1,393,13,1,train
rna,1,394,1,1,train
rna,1,394,52,1,train
rna,1,395,5,1,train
rna,1,395,18,1,train
rna,1,396,1,1,train
rna,1,396,52,1,train
rna,1,397,1,1,train
rna,1,397,52,1,train
rna,1,401,1,1,train
rna,1,401,52,1,train
rna,1,402,1,1,train
rna,1,402,52,1,train
rna,1,403,5,1,train
rna,1,403,29,1,train
rna,1,404,1,1,train
rna,1,404,52,1,train
rna,1,405,1,1,train
rna,1,405,52,1,train
rna,1,406,1,1,train
rna,1,406,52,1,train
rna,1,407,1,1,train
rna,1,407,52,1,train
rna,1,408,1,1,train
rna,1,408,52,1,train
rna,1,409,7,1,train
rna,1,409,51,1,train
rna,1,410,1,1,train
rna,1,410,52,1,train
rna,1,412,0,1,train
rna,1,412,5,1,train
rna,1,412,16,1,train
rna,1,412,17,1,train
rna,1,412,29,1,train
rna,1,412,38,1,train
rna,1,412,46,1,train
rna,1,412,48,1,train
rna,1,412,57,1,train
rna,1,412,117,1,train
rna,1,413,1,1,train
rna,1,413,52,1,train
rna,1,415,1,1,train
rna,1,415,52,1,train
rna,1,416,1,1,train
rna,1,416,5,1,train
rna,1,416,29,1,train
rna,1,417,1,1,train
rna,1,417,52,1,train
rna,1,418,1,1,train
rna,1,418,52,1,train
rna,1,419,1,1,train
rna,1,419,52,1,train
rna,1,420,1,1,train
rna,1,420,5,1,train
rna,1,420,16,1,train
rna,1,420,29,1,train
rna,1,420,52,1,train
rna,1,421,0,1,train
rna,1,421,5,1,train
rna,1,421,16,1,train
rna,1,421,27,1,train
rna,1,421,29,1,train
rna,1,422,0,1,train
rna,1,422,1,1,train
rna,1,422,16,1,train
rna,1,423,1,1,train
rna,1,423,52,1,train
rna,1,424,1,1,train
rna,1,424,52,1,train
rna,1,425,1,1,train
rna,1,425,52,1,train
rna,1,427,1,1,train
rna,1,427,52,1,train
rna,1,428,1,1,train
rna,1,428,52,1,train
rna,1,429,1,1,train
rna,1,429,52,1,train
rna,1,430,1,1,train
rna,1,430,52,1,train
rna,1,432,1,1,train
rna,1,432,52,1,train
rna,1,433,1,1,train
rna,1,433,52,1,train
rna,1,434,1,1,train
rna,1,434,52,1,train
rna,1,435,1,1,train
rna,1,435,52,1,train
rna,1,436,1,1,train
rna,1,436,52,1,train
rna,1,437,1,1,train
rna,1,437,52,1,train
rna,1,439,1,1,train
rna,1,439,10,1,train
rna,1,439,52,1,train
rna,1,440,1,1,train
rna,1,440,52,1,train
rna,1,443,1,1,train
rna,1,443,52,1,train
rna,1,444,1,1,train
rna,1,444,52,1,train
rna,1,445,1,1,train
rna,1,445,52,1,train
rna,1,446,1,1,train
rna,1,446,52,1,train
rna,1,447,1,1,train
rna,1,447,52,1,train
rna,1,448,1,1,train
rna,1,448,52,1,train
rna,1,449,1,1,train
rna,1,449,52,1,train
rna,1,450,1,1,train
rna,1,450,52,1,train
rna,1,451,1,1,train
rna,1,451,52,1,train
rna,1,452,1,1,train
rna,1,452,52,1,train
rna,1,454,0,1,train
rna,1,454,5,1,train
rna,1,454,29,1,train
rna,1,454,66,1,train
rna,1,454,91,1,train
rna,1,455,0,1,train
rna,1,455,1,1,train
rna,1,455,3,1,train
rna,1,455,5,1,train
rna,1,455,52,1,train
rna,1,455,66,1,train
rna,1,457,0,1,train
rna,1,457,5,1,train
rna,1,457,7,1,train
rna,1,458,10,1,train
rna,1,458,50,1,train
rna,1,459,0,1,train
rna,1,459,5,1,train
rna,1,459,29,1,train
rna,1,460,1,1,train
rna,1,460,5,1,train
rna,1,460,18,1,train
rna,1,460,34,1,train
rna,1,461,0,1,train
rna,1,461,17,1,train
rna,1,461,19,1,train
rna,1,461,76,1,train
rna,1,462,5,1,train
rna,1,462,29,1,train
rna,1,464,5,1,train
rna,1,464,29,1,train
rna,1,465,5,1,train
rna,1,465,16,1,train
rna,1,465,66,1,train
rna,1,466,1,1,train
rna,1,466,51,1,train
rna,1,466,52,1,train
rna,1,467,1,1,train
rna,1,467,52,1,train
rna,1,468,0,1,train
rna,1,468,5,1,train
rna,1,468,18,1,train
rna,1,468,52,1,train
rna,1,468,57,1,train
rna,1,468,66,1,train
rna,1,470,5,1,train
rna,1,470,29,1,train
rna,1,470,37,1,train
rna,1,470,57,1,train
rna,1,470,66,1,train
rna,1,471,0,1,train
rna,1,471,1,1,train
rna,1,471,9,1,train
rna,1,471,52,1,train
rna,1,472,5,1,train
rna,1,472,27,1,train
rna,1,472,29,1,train
rna,1,473,56,1,train
rna,1,473,111,1,train
rna,1,474,0,1,train
rna,1,474,5,1,train
rna,1,474,29,1,train
rna,1,475,0,1,train
rna,1,475,5,1,train
rna,1,475,18,1,train
rna,1,475,52,1,train
rna,1,476,0,1,train
rna,1,476,7,1,train
rna,1,477,1,1,train
rna,1,477,5,1,train
rna,1,477,10,1,train
rna,1,477,13,1,train
rna,1,478,0,1,train
rna,1,478,5,1,train
rna,1,478,29,1,train
rna,1,479,0,1,train
rna,1,479,1,1,train
rna,1,479,7,1,train
rna,1,479,90,1,train
rna,1,480,0,1,train
rna,1,480,5,1,train
rna,1,480,29,1,train
rna,1,481,0,1,train
rna,1,481,5,1,train
rna,1,481,29,1,train
rna,1,482,0,1,train
rna,1,482,5,1,train
rna,1,482,7,1,train
rna,1,482,29,1,train
rna,1,482,64,1,train
rna,1,483,0,1,train
rna,1,483,7,1,train
rna,1,484,0,1,train
rna,1,484,7,1,train
rna,1,485,7,1,train
rna,1,485,64,1,train
rna,1,487,0,1,train
rna,1,487,52,1,train
rna,1,489,0,1,train
rna,1,489,7,1,train
rna,1,491,0,1,train
rna,1,491,7,1,train
rna,1,491,64,1,train
rna,1,492,0,1,train
rna,1,492,1,1,train
rna,1,492,7,1,train
rna,1,493,0,1,train
rna,1,493,52,1,train
rna,1,493,64,1,train
rna,1,494,5,1,train
rna,1,494,7,1,train
rna,1,494,18,1,train
rna,1,494,65,1,train
rna,1,495,0,1,train
rna,1,495,5,1,train
rna,1,495,29,1,train
rna,1,495,52,1,train
rna,1,496,0,1,train
rna,1,496,5,1,train
rna,1,496,7,1,train
rna,1,496,29,1,train
rna,1,497,0,1,train
rna,1,497,5,1,train
rna,1,497,29,1,train
rna,1,498,5,1,train
rna,1,498,29,1,train
rna,1,499,0,1,train
rna,1,499,52,1,train
rna,1,500,0,1,train
rna,1,500,5,1,train
rna,1,500,9,1,train
rna,1,500,10,1,train
rna,1,500,13,1,train
rna,1,500,29,1,train
rna,1,501,0,1,train
rna,1,501,5,1,train
rna,1,501,7,1,train
rna,1,501,10,1,train
rna,1,501,29,1,train
rna,1,502,0,1,train
rna,1,502,7,1,train
rna,1,504,5,1,train
rna,1,504,29,1,train
rna,1,505,0,1,train
rna,1,505,1,1,train
rna,1,505,3,1,train
rna,1,505,5,1,train
rna,1,505,18,1,train
rna,1,505,29,1,train
rna,1,505,52,1,train
rna,1,505,93,1,train
rna,1,507,0,1,train
rna,1,507,5,1,train
rna,1,507,29,1,train
rna,1,508,1,1,train
rna,1,508,5,1,train
rna,1,508,29,1,train
rna,1,509,50,1,train
rna,1,509,57,1,train
rna,1,510,5,1,train
rna,1,510,29,1,train
rna,1,511,5,1,train
rna,1,511,29,1,train
rna,1,511,34,1,train
rna,1,512,7,1,train
rna,1,512,13,1,train
rna,1,513,5,1,train
rna,1,513,29,1,train
rna,1,514,5,1,train
rna,1,514,29,1,train
rna,1,516,5,1,train
rna,1,516,29,1,train
rna,1,517,5,1,train
rna,1,517,29,1,train
rna,1,518,5,1,train
rna,1,518,29,1,train
rna,1,519,5,1,train
rna,1,519,120,1,train
rna,1,520,5,1,train
rna,1,520,13,1,train
rna,1,520,29,1,train
rna,1,521,5,1,train
rna,1,521,29,1,train
rna,1,522,5,1,train
rna,1,522,29,1,train
rna,1,522,64,1,train
rna,1,523,0,1,train
rna,1,523,1,1,train
rna,1,523,5,1,train
rna,1,523,13,1,train
rna,1,523,52,1,train
rna,1,525,5,1,train
rna,1,525,29,1,train
rna,1,525,64,1,train
rna,1,526,5,1,train
rna,1,526,29,1,train
rna,1,526,52,1,train
rna,1,528,5,1,train
rna,1,528,29,1,train
rna,1,529,0,1,train
rna,1,529,1,1,train
rna,1,529,5,1,train
rna,1,529,29,1,train
rna,1,529,52,1,train
rna,1,531,5,1,train
rna,1,531,10,1,train
rna,1,531,13,1,train
rna,1,531,29,1,train
rna,1,533,1,1,train
rna,1,533,52,1,train
rna,1,535,0,1,train
rna,1,535,16,1,train
rna,1,535,51,1,train
rna,1,536,0,1,train
rna,1,536,5,1,train
rna,1,536,13,1,train
rna,1,536,29,1,train
rna,1,537,5,1,train
rna,1,537,29,1,train
rna,1,538,5,1,train
rna,1,538,29,1,train
rna,1,539,1,1,train
rna,1,539,18,1,train
rna,1,541,1,1,train
rna,1,541,52,1,train
rna,1,543,13,1,train
rna,1,543,52,1,train
rna,1,544,1,1,train
rna,1,544,52,1,train
rna,1,546,1,1,train
rna,1,546,52,1,train
rna,1,547,7,1,train
rna,1,547,51,1,train
rna,1,547,75,1,train
rna,1,548,1,1,train
rna,1,548,5,1,train
rna,1,548,18,1,train
rna,1,548,29,1,train
rna,1,548,52,1,train
rna,1,548,53,1,train
rna,1,548,54,1,train
rna,1,548,55,1,train
rna,1,548,66,1,train
rna,1,549,0,1,train
rna,1,549,6,1,train
rna,1,549,13,1,train
rna,1,550,0,1,train
rna,1,550,5,1,train
rna,1,550,29,1,train
rna,1,551,0,1,train
rna,1,551,13,1,train
rna,1,551,18,1,train
rna,1,551,26,1,train
rna,1,555,1,1,train
rna,1,555,10,1,train
rna,1,556,5,1,train
rna,1,556,29,1,train
rna,1,557,5,1,train
rna,1,557,29,1,train
rna,1,558,5,1,train
rna,1,558,29,1,train
rna,1,558,57,1,train
rna,1,558,79,1,train
rna,1,558,80,1,train
rna,1,559,0,1,train
rna,1,559,9,1,train
rna,1,559,10,1,train
rna,1,560,5,1,train
rna,1,560,29,1,train
rna,1,561,1,1,train
rna,1,561,52,1,train
rna,1,562,1,1,train
rna,1,562,3,1,train
rna,1,562,5,1,train
rna,1,562,6,1,train
rna,1,562,13,1,train
rna,1,562,29,1,train
rna,1,562,50,1,train
rna,1,562,52,1,train
rna,1,562,57,1,train
rna,1,563,5,1,train
rna,1,563,29,1,train
rna,1,564,0,1,train
rna,1,564,1,1,train
rna,1,564,10,1,train
rna,1,564,16,1,train
rna,1,564,52,1,train
rna,1,564,67,1,train
rna,1,566,1,1,train
rna,1,566,52,1,train
rna,1,567,1,1,train
rna,1,567,52,1,train
rna,1,567,66,1,train
rna,1,568,1,1,train
rna,1,568,13,1,train
rna,1,568,52,1,train
rna,1,569,1,1,train
rna,1,569,52,1,train
rna,1,570,9,1,train
rna,1,570,13,1,train
rna,1,570,28,1,train
rna,1,571,9,1,train
rna,1,571,13,1,train
rna,1,571,28,1,train
rna,1,572,9,1,train
rna,1,572,13,1,train
rna,1,572,28,1,train
rna,1,573,0,1,train
rna,1,573,1,1,train
rna,1,573,7,1,train
rna,1,573,13,1,train
rna,1,573,52,1,train
rna,1,574,5,1,train
rna,1,574,29,1,train
rna,1,575,0,1,train
rna,1,575,13,1,train
rna,1,578,1,1,train
rna,1,578,52,1,train
rna,1,578,57,1,train
rna,1,579,0,1,train
rna,1,579,6,1,train
rna,1,579,7,1,train
rna,1,580,5,1,train
rna,1,580,29,1,train
rna,1,582,1,1,train
rna,1,582,6,1,train
rna,1,582,26,1,train
rna,1,582,52,1,train
rna,1,583,1,1,train
rna,1,583,5,1,train
rna,1,583,13,1,train
rna,1,583,29,1,train
rna,1,584,0,1,train
rna,1,584,1,1,train
rna,1,584,5,1,train
rna,1,584,6,1,train
rna,1,584,18,1,train
rna,1,584,52,1,train
rna,1,586,10,1,train
rna,1,586,38,1,train
rna,1,587,5,1,train
rna,1,587,7,1,train
rna,1,587,10,1,train
rna,1,587,29,1,train
rna,1,588,0,1,train
rna,1,588,10,1,train
rna,1,588,38,1,train
rna,1,589,5,1,train
rna,1,589,10,1,train
rna,1,590,6,1,train
rna,1,590,7,1,train
rna,1,593,0,1,train
rna,1,593,5,1,train
rna,1,593,13,1,train
rna,1,593,29,1,train
rna,1,594,0,1,train
rna,1,594,5,1,train
rna,1,594,18,1,train
rna,1,594,52,1,train
rna,1,595,1,1,train
rna,1,595,5,1,train
rna,1,595,10,1,train
rna,1,596,0,1,train
rna,1,596,5,1,train
rna,1,596,29,1,train
rna,1,597,1,1,train
rna,1,597,52,1,train
rna,1,598,5,1,train
rna,1,598,29,1,train
rna,1,599,5,1,train
rna,1,599,13,1,train
rna,1,600,0,1,train
rna,1,600,5,1,train
rna,1,600,10,1,train
rna,1,600,18,1,train
rna,1,600,19,1,train
rna,1,600,37,1,train
rna,1,600,53,1,train
rna,1,600,54,1,train
rna,1,600,55,1,train
rna,1,601,5,1,train
rna,1,601,10,1,train
rna,1,602,5,1,train
rna,1,602,10,1,train
rna,1,603,0,1,train
rna,1,603,10,1,train
rna,1,604,0,1,train
rna,1,604,5,1,train
rna,1,604,6,1,train
rna,1,604,13,1,train
rna,1,604,29,1,train
rna,1,604,52,1,train
rna,1,605,0,1,train
rna,1,605,50,1,train
rna,1,606,0,1,train
rna,1,606,14,1,train
rna,1,607,0,1,train
rna,1,607,1,1,train
rna,1,607,18,1,train
rna,1,607,26,1,train
rna,1,607,52,1,train
rna,1,610,0,1,train
rna,1,610,5,1,train
rna,1,610,7,1,train
rna,1,611,9,1,train
rna,1,611,13,1,train
rna,1,611,26,1,train
rna,1,612,1,1,train
rna,1,612,52,1,train
rna,1,613,32,1,train
rna,1,613,75,1,train
rna,1,614,0,1,train
rna,1,614,5,1,train
rna,1,614,7,1,train
rna,1,614,10,1,train
rna,1,614,29,1,train
rna,1,614,50,1,train
rna,1,614,52,1,train
rna,1,615,9,1,train
rna,1,615,13,1,train
rna,1,616,0,1,train
rna,1,616,1,1,train
rna,1,616,5,1,train
rna,1,616,16,1,train
rna,1,616,52,1,train
rna,1,616,56,1,train
rna,1,619,0,1,train
rna,1,619,1,1,train
rna,1,619,5,1,train
rna,1,619,7,1,train
rna,1,619,13,1,train
rna,1,619,16,1,train
rna,1,620,1,1,train
rna,1,620,7,1,train
rna,1,620,38,1,train
rna,1,621,5,1,train
rna,1,621,18,1,train
rna,1,621,65,1,train
rna,1,348,62,0,train
